"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description"
"504",2,"5ee5e3b02eebe932ee9559c5",47,"neg",87,87,"discrimination",17,"Yubs can tell the difference between certain objects. Zags could not tell the difference between similar objects."
"505",2,"5fc7d0ba800c8008a7f75ccd",46,"pos",68,64,"DNA",12,"I dont see a separation"
"506",2,"5fc7d0ba800c8008a7f75ccd",46,"pos",100,9,"mirror",10,"They womt ignore mud on their forheads"
"507",2,"5fc7d0ba800c8008a7f75ccd",46,"pos",87,15,"deception",10,"Yubs will hide when caught"
"508",2,"5fc7d0ba800c8008a7f75ccd",46,"pos",74,23,"limbs",14,"Elms have two arm like limbs"
"509",2,"5fc7d0ba800c8008a7f75ccd",46,"neg",76,25,"trace",18,"Could associate the treat only after one second"
"510",2,"5fc7d0ba800c8008a7f75ccd",46,"neg",91,29,"blood",10,"Zag blood is red whereas venus is yellow"
"511",2,"5fc7d0ba800c8008a7f75ccd",46,"neg",81,23,"discrimination",18,"Leems can see things and learn rules"
"512",2,"5fc7d0ba800c8008a7f75ccd",46,"pos",82,21,"eyes",12,"Xons have tight and left eyes"
"513",2,"5ddecbb55daaa6e4238aabc7",45,"neg",100,100,"mirror",11,"Fiks active Leems passive"
"514",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,52,"trace",17,"Toffs intelligent Huls in"
"515",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,100,"DNA",11,"Shuks human dobs alien"
"516",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,100,"limbs",13,"Two arms five arms"
"517",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,100,"eyes",11,"Xons stereo depth of vision"
"518",2,"5ddecbb55daaa6e4238aabc7",45,"neg",100,100,"blood",11,"rubs red blood"
"519",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,100,"discrimination",17,"zags better eyseight"
"520",2,"5ddecbb55daaa6e4238aabc7",45,"pos",100,100,"deception",9,"vems understand morals"
"521",2,"5dab79a5525a7600139cd31e",44,"neg",56,68,"deception",10,"Chups try to hide themselves when caught stealing food."
"522",2,"5dab79a5525a7600139cd31e",44,"pos",83,66,"discrimination",16,"Shuks can differentiate between very similar objects."
"523",2,"5dab79a5525a7600139cd31e",44,"pos",69,41,"blood",10,"Zag blood is red, not yellow."
"524",2,"5dab79a5525a7600139cd31e",44,"pos",79,64,"limbs",12,"Rubs have two arm-like limbs, not five."
"525",2,"5dab79a5525a7600139cd31e",44,"pos",84,45,"mirror",10,"Leems remove dirt from their forehead."
"526",2,"5dab79a5525a7600139cd31e",44,"pos",83,62,"eyes",10,"Fiks have right and left eyes."
"527",2,"5dab79a5525a7600139cd31e",44,"neg",80,68,"trace",18,"Dobs can associate a flash of light with a treat one second after the light."
"528",2,"5dab79a5525a7600139cd31e",44,"pos",86,73,"DNA",10,"Vems are made up of the same building blocks that make up human DNA."
"529",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",88,87,"mirror",11,"one believes the mirror the other doesnt"
"530",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",85,85,"eyes",11,"placement of eyes"
"531",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",80,82,"discrimination",17,"abilty to tell differences"
"532",2,"5ec120a9b585e03ee3b1ff4c",43,"pos",57,56,"deception",9,"dont hide"
"533",2,"5ec120a9b585e03ee3b1ff4c",43,"pos",55,58,"blood",9,"blood colour"
"534",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",52,50,"trace",19,"ones impatient"
"535",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",55,57,"DNA",11,"there dna"
"536",2,"5ec120a9b585e03ee3b1ff4c",43,"neg",53,50,"limbs",13,"number of arms"
"537",2,"5ed6863489506c0b881bafce",42,"pos",63,63,"limbs",12,"less limbs"
"538",2,"5ed6863489506c0b881bafce",42,"pos",72,44,"trace",18,"Rubs are smarter"
"539",2,"5ed6863489506c0b881bafce",42,"neg",47,69,"blood",10,"Different colour"
"540",2,"5ed6863489506c0b881bafce",42,"neg",68,72,"deception",10,"Pods indicate vindicitveness"
"541",2,"5ed6863489506c0b881bafce",42,"pos",75,64,"mirror",10,"Chups are smarter"
"542",2,"5ed6863489506c0b881bafce",42,"neg",72,80,"DNA",12,"Are more human-like"
"543",2,"5ed6863489506c0b881bafce",42,"pos",70,60,"discrimination",16,"Fiks are smarter"
"544",2,"5ed6863489506c0b881bafce",42,"neg",56,66,"eyes",12,"Different eyes"
"545",2,"5da855e8db29f000128d738a",41,"pos",85,85,"DNA",11,"Human-like DNA"
"546",2,"5da855e8db29f000128d738a",41,"neg",100,100,"blood",11,"Different coloured blood"
"547",2,"5da855e8db29f000128d738a",41,"pos",100,98,"limbs",11,"Geks have fewer limbs"
"548",2,"5da855e8db29f000128d738a",41,"pos",100,100,"eyes",11,"Different eye placement"
"549",2,"5da855e8db29f000128d738a",41,"pos",100,100,"trace",17,"Elms were more intelligent"
"550",2,"5da855e8db29f000128d738a",41,"neg",99,98,"mirror",11,"Rubs act on external prompts"
"551",2,"5da855e8db29f000128d738a",41,"neg",100,100,"deception",11,"Pods are sneakier and less honest"
"552",2,"5da855e8db29f000128d738a",41,"pos",100,100,"discrimination",15,"Toffs are able to differentiate between things"
"553",2,"5ce97c72bbc8bd001b07e9bb",40,"neg",100,100,"discrimination",16,"Elms can tell the difference between very similar objects whereas Yubs can't."
"554",2,"5ce97c72bbc8bd001b07e9bb",40,"pos",100,100,"mirror",10,"Xons ignore mirrors whereas Zags use them to help them to remove dirt from themselves."
"555",2,"5ce97c72bbc8bd001b07e9bb",40,"pos",100,100,"blood",10,"Geks have red blood whereas Pods have yellow blood."
"556",2,"5ce97c72bbc8bd001b07e9bb",40,"neg",100,100,"trace",18,"Rubs are slightly more responsive to the flash of light experiment as they understand delayed gratification."
"557",2,"5ce97c72bbc8bd001b07e9bb",40,"pos",100,100,"DNA",10,"The building blocks that make up Huls are the same as that of humans, whereas that of Chups is not."
"558",2,"5ce97c72bbc8bd001b07e9bb",40,"neg",100,100,"eyes",12,"Norps have one eye on top of the other, whereas Fiks have eyes on the left and right."
"559",2,"5ce97c72bbc8bd001b07e9bb",40,"pos",100,100,"limbs",10,"Vems have five limbs and Toffs have two."
"560",2,"5ce97c72bbc8bd001b07e9bb",40,"neg",100,100,"deception",12,"Dobs do not have a sense of guilt over stealing food whereas Shuks do because they hide."
"561",2,"5ea9104773b05237212085a2",39,"pos",100,36,"DNA",9,"The building blocks are different, Rubs like Humans, Pods not"
"562",2,"5ea9104773b05237212085a2",39,"pos",66,27,"limbs",9,"The number of limbs"
"563",2,"5ea9104773b05237212085a2",39,"pos",100,23,"mirror",9,"Self awareness"
"564",2,"5ea9104773b05237212085a2",39,"pos",69,25,"discrimination",15,"Eyesight perception"
"565",2,"5ea9104773b05237212085a2",39,"pos",29,27,"blood",9,"Blood colour"
"566",2,"5ea9104773b05237212085a2",39,"pos",26,18,"eyes",11,"Eye location"
"567",2,"5ea9104773b05237212085a2",39,"pos",64,21,"trace",17,"Length of memory"
"568",2,"5ea9104773b05237212085a2",39,"pos",70,28,"deception",11,"Sense of guilt"
"569",2,"5d464c8a4bfe160001692125",38,"neg",100,100,"limbs",10,"Geks have three less arms than Vems"
"570",2,"5d464c8a4bfe160001692125",38,"pos",100,100,"eyes",10,"eyes situated differently"
"571",2,"5d464c8a4bfe160001692125",38,"neg",100,100,"DNA",10,"different base genes"
"572",2,"5d464c8a4bfe160001692125",38,"neg",100,100,"discrimination",16,"different vision acuity"
"573",2,"5d464c8a4bfe160001692125",38,"neg",100,95,"mirror",10,"more self conscious"
"574",2,"5d464c8a4bfe160001692125",38,"neg",100,100,"blood",10,"blood different colour"
"575",2,"5d464c8a4bfe160001692125",38,"pos",95,92,"trace",16,"stronger association ability"
"576",2,"5d464c8a4bfe160001692125",38,"pos",100,92,"deception",10,"aware others perceive"
"577",2,"55b424e1fdf99b526efcf8d0",37,"neg",100,100,"mirror",11,"Handle appearances differently"
"578",2,"55b424e1fdf99b526efcf8d0",37,"pos",100,100,"DNA",9,"DNA differences"
"579",2,"55b424e1fdf99b526efcf8d0",37,"pos",100,100,"eyes",9,"Different eye layout"
"580",2,"55b424e1fdf99b526efcf8d0",37,"pos",100,100,"limbs",9,"Different arm amounts"
"581",2,"55b424e1fdf99b526efcf8d0",37,"neg",100,100,"deception",11,"Admission of fault"
"582",2,"55b424e1fdf99b526efcf8d0",37,"pos",100,100,"blood",9,"Different colored blood"
"583",2,"55b424e1fdf99b526efcf8d0",37,"neg",100,100,"trace",17,"Different recognition abilities"
"584",2,"55b424e1fdf99b526efcf8d0",37,"neg",100,100,"discrimination",17,"Different shape recognition"
"585",2,"5e21a6ee80e02e4722a3233f",36,"neg",100,100,"blood",10,"Blood color"
"586",2,"5e21a6ee80e02e4722a3233f",36,"pos",100,85,"deception",10,"Vems feel remorse"
"587",2,"5e21a6ee80e02e4722a3233f",36,"neg",87,90,"trace",18,"Xons are more patient"
"588",2,"5e21a6ee80e02e4722a3233f",36,"neg",87,86,"discrimination",18,"Leems are more observant"
"589",2,"5e21a6ee80e02e4722a3233f",36,"pos",90,70,"mirror",10,"Rubs take action"
"590",2,"5e21a6ee80e02e4722a3233f",36,"pos",86,88,"limbs",8,"Elms have more limbs"
"591",2,"5e21a6ee80e02e4722a3233f",36,"neg",84,84,"DNA",10,"Huls have different DNA Building Blocks"
"592",2,"5e21a6ee80e02e4722a3233f",36,"neg",83,84,"eyes",10,"Pods have asymmetric eyes"
"593",2,"5ffd5a764aaf1d286d48482a",35,"neg",66,66,"mirror",11,"Their perception"
"594",2,"5ffd5a764aaf1d286d48482a",35,"pos",60,76,"deception",9,"Their attitude"
"595",2,"5ffd5a764aaf1d286d48482a",35,"pos",80,53,"DNA",9,"Resemblance to humans"
"596",2,"5ffd5a764aaf1d286d48482a",35,"pos",81,50,"discrimination",17,"Attention to details"
"597",2,"5ffd5a764aaf1d286d48482a",35,"pos",57,57,"eyes",9,"Their appearance"
"598",2,"5ffd5a764aaf1d286d48482a",35,"pos",82,43,"trace",17,"Their intelligence"
"599",2,"5ffd5a764aaf1d286d48482a",35,"pos",50,51,"blood",9,"Their blood colour"
"600",2,"5ffd5a764aaf1d286d48482a",35,"pos",53,52,"limbs",7,"Number of limbs"
"601",2,"5ed13f875d702d061f7dabcb",34,"neg",100,100,"eyes",10,"Position of eyes"
"602",2,"5ed13f875d702d061f7dabcb",34,"pos",100,100,"trace",16,"Memory"
"603",2,"5ed13f875d702d061f7dabcb",34,"neg",100,100,"limbs",8,"Amount of limbs"
"604",2,"5ed13f875d702d061f7dabcb",34,"neg",100,100,"DNA",10,"Building blocks of DNA"
"605",2,"5ed13f875d702d061f7dabcb",34,"pos",100,100,"discrimination",16,"Tell difference between objects"
"606",2,"5ed13f875d702d061f7dabcb",34,"neg",100,100,"blood",10,"Blood colour"
"607",2,"5ed13f875d702d061f7dabcb",34,"pos",100,100,"deception",8,"Attempting to hide"
"608",2,"5ed13f875d702d061f7dabcb",34,"neg",100,100,"mirror",12,"Using mirror"
"609",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",50,51,"blood",11,"The blood colour"
"610",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",51,50,"mirror",13,"their cleanliness"
"611",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",50,51,"discrimination",17,"There ability to learn simple rules"
"612",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",52,50,"DNA",11,"Their DNA"
"613",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",50,50,"trace",17,"how they can be trained"
"614",2,"5eb8ff91a1bdb386c80cd7ea",33,"pos",50,50,"deception",7,"How they act when caught"
"615",2,"5eb8ff91a1bdb386c80cd7ea",33,"pos",49,50,"limbs",7,"The number of limbs"
"616",2,"5eb8ff91a1bdb386c80cd7ea",33,"neg",49,50,"eyes",11,"The eye position"
"617",2,"5fbb91fa6c3b2ecd8051e6bf",32,"pos",68,69,"deception",6,"zags hide when caught"
"618",2,"5fbb91fa6c3b2ecd8051e6bf",32,"neg",80,58,"trace",18,"Dobs have a longer attention span"
"619",2,"5fbb91fa6c3b2ecd8051e6bf",32,"pos",94,41,"DNA",10,"Rubs are more similar to humans"
"620",2,"5fbb91fa6c3b2ecd8051e6bf",32,"pos",67,51,"limbs",6,"Xons have less limbs"
"621",2,"5fbb91fa6c3b2ecd8051e6bf",32,"pos",47,50,"blood",10,"Different colour blood"
"622",2,"5fbb91fa6c3b2ecd8051e6bf",32,"neg",89,82,"discrimination",18,"Huls more precise"
"623",2,"5fbb91fa6c3b2ecd8051e6bf",32,"neg",100,78,"mirror",14,"Yubs act upon dirt"
"624",2,"5fbb91fa6c3b2ecd8051e6bf",32,"pos",56,61,"eyes",10,"Vems eyes are horizontal"
"625",2,"5ee379c2c1832e050bac5c14",31,"neg",73,74,"blood",11,"the colour of their blood"
"626",2,"5ee379c2c1832e050bac5c14",31,"pos",72,75,"limbs",5,"the number of limbs"
"627",2,"5ee379c2c1832e050bac5c14",31,"neg",74,75,"DNA",11,"the makeup of their bulding blocks"
"628",2,"5ee379c2c1832e050bac5c14",31,"neg",72,72,"trace",19,"their memory"
"629",2,"5ee379c2c1832e050bac5c14",31,"neg",71,71,"discrimination",19,"their ability to recognise things"
"630",2,"5ee379c2c1832e050bac5c14",31,"neg",72,68,"mirror",15,"self awareness"
"631",2,"5ee379c2c1832e050bac5c14",31,"pos",73,74,"deception",5,"understand wrongdoing"
"632",2,"5ee379c2c1832e050bac5c14",31,"pos",75,76,"eyes",9,"appearance of eyes"
"633",2,"5bc5f36b8d83e10001724601",30,"pos",52,52,"discrimination",18,"Huls can tell the difference between some objects Shuks cant"
"634",2,"5bc5f36b8d83e10001724601",30,"neg",52,50,"limbs",6,"Geks have more arms than Xons"
"635",2,"5bc5f36b8d83e10001724601",30,"pos",51,50,"blood",10,"different colour blood"
"636",2,"5bc5f36b8d83e10001724601",30,"pos",41,42,"mirror",14,"dont understand refelction"
"637",2,"5bc5f36b8d83e10001724601",30,"neg",46,48,"deception",6,"chups dont hide"
"638",2,"5bc5f36b8d83e10001724601",30,"pos",45,45,"trace",18,"toffs better memory"
"639",2,"5bc5f36b8d83e10001724601",30,"pos",47,46,"eyes",8,"eyes in different place"
"640",2,"5bc5f36b8d83e10001724601",30,"neg",47,45,"DNA",12,"different dna"
"641",2,"5f8836a5fb70462a169fc0ac",29,"pos",78,63,"DNA",11,"Yubs are similar to human"
"642",2,"5f8836a5fb70462a169fc0ac",29,"pos",84,29,"discrimination",17,"Chups are smarter"
"643",2,"5f8836a5fb70462a169fc0ac",29,"neg",37,59,"limbs",7,"Xons are more special"
"644",2,"5f8836a5fb70462a169fc0ac",29,"neg",39,45,"blood",11,"Their blood color is different"
"645",2,"5f8836a5fb70462a169fc0ac",29,"pos",75,33,"trace",17,"Toffs smarter"
"646",2,"5f8836a5fb70462a169fc0ac",29,"neg",48,48,"eyes",9,"The location of their eyes are different"
"647",2,"5f8836a5fb70462a169fc0ac",29,"neg",76,57,"deception",7,"Leems are more cunning"
"648",2,"5f8836a5fb70462a169fc0ac",29,"pos",76,61,"mirror",13,"Huls are cleaner"
"649",2,"5fca68f89d171e00088e4cd8",28,"neg",55,56,"blood",12,"different colour blood"
"650",2,"5fca68f89d171e00088e4cd8",28,"pos",72,38,"deception",6,"Huls are aware of bad behaviour"
"651",2,"5fca68f89d171e00088e4cd8",28,"pos",68,68,"eyes",8,"pods have eyes similar to humans"
"652",2,"5fca68f89d171e00088e4cd8",28,"neg",58,60,"limbs",8,"chups have more limbs than geks"
"653",2,"5fca68f89d171e00088e4cd8",28,"neg",52,52,"DNA",12,"rubs have more human-like biology than yubs"
"654",2,"5fca68f89d171e00088e4cd8",28,"pos",64,55,"trace",16,"shuks have a longer memory than elms"
"655",2,"5fca68f89d171e00088e4cd8",28,"pos",76,64,"mirror",12,"norps can recognise their image in a mirror"
"656",2,"5fca68f89d171e00088e4cd8",28,"neg",75,74,"discrimination",18,"fiks are more intelligent that xons"
"657",2,"5f5a8489e610d91577f631c1",27,"pos",59,41,"DNA",11,"no resemblance dna"
"658",2,"5f5a8489e610d91577f631c1",27,"neg",43,57,"deception",7,"toffs hide themselves"
"659",2,"5f5a8489e610d91577f631c1",27,"neg",68,73,"eyes",9,"horizontal eyes"
"660",2,"5f5a8489e610d91577f631c1",27,"pos",76,62,"blood",11,"different blood colour"
"661",2,"5f5a8489e610d91577f631c1",27,"neg",66,61,"limbs",9,"two limbs"
"662",2,"5f5a8489e610d91577f631c1",27,"pos",52,54,"trace",15,"light means treat"
"663",2,"5f5a8489e610d91577f631c1",27,"pos",66,25,"mirror",11,"shuks stay clean"
"664",2,"5f5a8489e610d91577f631c1",27,"pos",91,48,"discrimination",17,"can tell difference"
"665",2,"5fad880be210f3110b01245f",26,"neg",100,100,"limbs",10,"number of limbs"
"666",2,"5fad880be210f3110b01245f",26,"pos",100,78,"deception",6,"fear of each other"
"667",2,"5fad880be210f3110b01245f",26,"pos",100,100,"blood",10,"composition of blood"
"668",2,"5fad880be210f3110b01245f",26,"neg",100,100,"DNA",12,"building blocks of dna"
"669",2,"5fad880be210f3110b01245f",26,"pos",100,87,"trace",14,"level of cognitive ability"
"670",2,"5fad880be210f3110b01245f",26,"pos",100,75,"mirror",10,"self awareness"
"671",2,"5fad880be210f3110b01245f",26,"neg",100,100,"eyes",10,"location of eyes"
"672",2,"5fad880be210f3110b01245f",26,"pos",100,100,"discrimination",16,"level of brain development"
"673",2,"6008c092a47d9e57443f3806",25,"neg",49,50,"DNA",13,"building blocks of DNA same as humans"
"674",2,"6008c092a47d9e57443f3806",25,"neg",49,48,"discrimination",17,"Vems can see difference in similar objects, Zags can't"
"675",2,"6008c092a47d9e57443f3806",25,"neg",49,51,"trace",15,"Geks can delay association, Shuks can't"
"676",2,"6008c092a47d9e57443f3806",25,"pos",47,49,"limbs",9,"Pods have five limbs, Yubs have 2"
"677",2,"6008c092a47d9e57443f3806",25,"pos",57,58,"deception",5,"Dobs have shame from stealing"
"678",2,"6008c092a47d9e57443f3806",25,"neg",52,53,"eyes",11,"Xons eyes are vertical, Fiks horizontal"
"679",2,"6008c092a47d9e57443f3806",25,"neg",52,53,"mirror",11,"Toffs are extra clean"
"680",2,"6008c092a47d9e57443f3806",25,"neg",51,53,"blood",11,"Elms have red blood, Rub yellow"
"681",2,"5e121701dc79bd8a1a22ca99",24,"neg",91,84,"mirror",12,"Pods are meticulously clean. Zags are clean."
"682",2,"5e121701dc79bd8a1a22ca99",24,"pos",31,79,"deception",4,"Rubs are thief's and sneaky. Norps are theif's."
"683",2,"5e121701dc79bd8a1a22ca99",24,"pos",96,97,"limbs",8,"Vems have two arms and Dobs have five."
"684",2,"5e121701dc79bd8a1a22ca99",24,"neg",87,87,"eyes",12,"Elms' eyes are side by side. Shuks eyes are lined up vertically."
"685",2,"5e121701dc79bd8a1a22ca99",24,"neg",84,65,"DNA",14,"Chup share human DNA. Leems do not have human DNA"
"686",2,"5e121701dc79bd8a1a22ca99",24,"pos",86,85,"blood",10,"Hul have red blood. Fik have yellow blood."
"687",2,"5e121701dc79bd8a1a22ca99",24,"neg",75,69,"trace",16,"Toffs have memory capabilities. Xons do not have memory capabilities."
"688",2,"5e121701dc79bd8a1a22ca99",24,"neg",79,71,"discrimination",18,"Yubs have more intelligence than Geks. They can tell differences between objects."
"689",2,"5d4dbd2773afc9000114b45a",23,"pos",100,100,"discrimination",17,"Yubs can differentiate simple things while Norps can't."
"690",2,"5d4dbd2773afc9000114b45a",23,"pos",100,100,"mirror",11,"Pods actually take action to keep themselves clean while Leems ignore dirt."
"691",2,"5d4dbd2773afc9000114b45a",23,"neg",100,100,"deception",5,"Chups don't hide after committing a crime and Shuks do."
"692",2,"5d4dbd2773afc9000114b45a",23,"neg",100,100,"blood",11,"They have different blood color."
"693",2,"5d4dbd2773afc9000114b45a",23,"neg",100,100,"eyes",13,"Their eyes are positioned differently."
"694",2,"5d4dbd2773afc9000114b45a",23,"pos",100,100,"DNA",13,"Rubs genes are completely different from human DNA while Hul have some similarities."
"695",2,"5d4dbd2773afc9000114b45a",23,"neg",100,100,"limbs",9,"They have different number of arms."
"696",2,"5d4dbd2773afc9000114b45a",23,"pos",100,100,"trace",15,"Dobs responds better than Elms with the light/treat association."
"697",2,"5ece41a07601671e5f07d821",22,"neg",78,74,"discrimination",18,"Elms can differentiate between very similar objects"
"698",2,"5ece41a07601671e5f07d821",22,"neg",78,77,"blood",12,"Their blood is a different colour"
"699",2,"5ece41a07601671e5f07d821",22,"neg",84,78,"trace",16,"Dobs are better at associating things"
"700",2,"5ece41a07601671e5f07d821",22,"pos",80,84,"deception",4,"Toffs hide when caught in a bad act"
"701",2,"5ece41a07601671e5f07d821",22,"neg",81,81,"mirror",12,"Rubs are more particular"
"702",2,"5ece41a07601671e5f07d821",22,"neg",77,77,"DNA",14,"Their DNA is different"
"703",2,"5ece41a07601671e5f07d821",22,"neg",75,75,"limbs",10,"Number of arm-like limbs"
"704",2,"5ece41a07601671e5f07d821",22,"neg",75,75,"eyes",14,"Eye placement"
"705",2,"5fead592c92395b37d41413c",21,"neg",85,39,"deception",5,"They hide themselves"
"706",2,"5fead592c92395b37d41413c",21,"pos",65,37,"eyes",13,"They have right and left eyes"
"707",2,"5fead592c92395b37d41413c",21,"neg",98,36,"discrimination",19,"They are able to tell the difference between similar objects"
"708",2,"5fead592c92395b37d41413c",21,"pos",80,39,"trace",15,"Pods were able to make the association with light even a second after"
"709",2,"5fead592c92395b37d41413c",21,"pos",57,44,"limbs",9,"Huls have two arm-like limbs"
"710",2,"5fead592c92395b37d41413c",21,"pos",100,11,"mirror",11,"They remove dirt by rubbing their face on it"
"711",2,"5fead592c92395b37d41413c",21,"pos",61,34,"blood",11,"Chup blood is red"
"712",2,"5fead592c92395b37d41413c",21,"pos",77,49,"DNA",13,"Zag genes are made up of same blocks that makeup human DNA"
"713",2,"5f2bb6075f057c653b2c85e6",20,"neg",100,98,"limbs",10,"They only have two arm like limbs whereas the other type have five sets"
"714",2,"5f2bb6075f057c653b2c85e6",20,"neg",100,100,"deception",6,"They hide when caught"
"715",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"mirror",10,"They recognise their face in a mirror"
"716",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"DNA",12,"Their dna resembles human beings"
"717",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"discrimination",18,"They can easily differentiate"
"718",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"trace",14,"They have better memory"
"719",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"eyes",12,"They don’t have eyes situated above one another"
"720",2,"5f2bb6075f057c653b2c85e6",20,"pos",100,100,"blood",10,"Their blood colour"
"721",2,"5a1f24609b760100013a8c1b",19,"neg",70,70,"blood",11,"different colors"
"722",2,"5a1f24609b760100013a8c1b",19,"neg",78,76,"DNA",13,"DNA building blocks"
"723",2,"5a1f24609b760100013a8c1b",19,"neg",86,84,"eyes",13,"eye placement"
"724",2,"5a1f24609b760100013a8c1b",19,"neg",65,66,"mirror",11,"ignoring reflection"
"725",2,"5a1f24609b760100013a8c1b",19,"pos",88,89,"limbs",9,"number of arms"
"726",2,"5a1f24609b760100013a8c1b",19,"neg",100,100,"trace",15,"their memory"
"727",2,"5a1f24609b760100013a8c1b",19,"pos",73,66,"discrimination",17,"understanding of objects"
"728",2,"5a1f24609b760100013a8c1b",19,"neg",87,100,"deception",7,"guilt response"
"729",2,"5e67a63dd0697a04fd08ef72",18,"neg",100,99,"limbs",10,"different arm amounts"
"730",2,"5e67a63dd0697a04fd08ef72",18,"neg",99,99,"trace",16,"yubs association better"
"731",2,"5e67a63dd0697a04fd08ef72",18,"pos",95,75,"discrimination",16,"pods more intelligent"
"732",2,"5e67a63dd0697a04fd08ef72",18,"neg",93,93,"blood",12,"different colour blood"
"733",2,"5e67a63dd0697a04fd08ef72",18,"pos",100,100,"DNA",12,"different dna building blocks"
"734",2,"5e67a63dd0697a04fd08ef72",18,"neg",83,79,"mirror",12,"difference in cleanliness"
"735",2,"5e67a63dd0697a04fd08ef72",18,"neg",99,99,"deception",8,"elms not as sneaky"
"736",2,"5e67a63dd0697a04fd08ef72",18,"pos",96,96,"eyes",12,"different eye positions"
"737",2,"5ee8e6db0ad6f910b13ded91",17,"pos",92,20,"mirror",11,"When toffs see dirt in the mirror they remove it but when leems see it they ignore the mirror"
"738",2,"5ee8e6db0ad6f910b13ded91",17,"pos",57,59,"eyes",11,"Shucks have side by side eyes but Fiks have their eyes one on top of the other"
"739",2,"5ee8e6db0ad6f910b13ded91",17,"pos",52,54,"DNA",11,"Zags don't have chemical resemblance to human DNA"
"740",2,"5ee8e6db0ad6f910b13ded91",17,"pos",46,46,"blood",11,"Gek blood is red"
"741",2,"5ee8e6db0ad6f910b13ded91",17,"pos",46,47,"trace",15,"Xons only make the association when the treat was given immediately"
"742",2,"5ee8e6db0ad6f910b13ded91",17,"neg",53,55,"limbs",11,"Chups have 2 limbs, Huls have 5"
"743",2,"5ee8e6db0ad6f910b13ded91",17,"pos",54,53,"discrimination",15,"Norps can't tell the difference between similar objects"
"744",2,"5ee8e6db0ad6f910b13ded91",17,"pos",54,50,"deception",7,"Elms hide when they're caught, Yubs don't hide"
"745",2,"600949c24219d36205f7574c",16,"neg",63,86,"deception",8,"Leems hide when they are caught but Rubs do not"
"746",2,"600949c24219d36205f7574c",16,"neg",50,50,"limbs",12,"Norps have 2 arm libs whereas Vems have 5"
"747",2,"600949c24219d36205f7574c",16,"pos",50,50,"mirror",10,"Dobs remove the dirt wheras Yubs do not"
"748",2,"600949c24219d36205f7574c",16,"pos",51,51,"eyes",10,"Their eye placement, Toffs sideways, Fiks above one another"
"749",2,"600949c24219d36205f7574c",16,"neg",51,51,"DNA",12,"Their resemblance of the make up of human DNA"
"750",2,"600949c24219d36205f7574c",16,"neg",51,50,"blood",12,"The colour of their blood"
"751",2,"600949c24219d36205f7574c",16,"pos",49,50,"discrimination",14,"Their ability to differentiate similar objects"
"752",2,"600949c24219d36205f7574c",16,"pos",49,49,"trace",14,"The time to associate light and a treat"
"753",2,"5f3fa4b2826aec0205275253",15,"neg",34,38,"mirror",11,"when elms see a spot on the forehead in the mirror they try to get rid of it by rubbing their face and shuks do not"
"754",2,"5f3fa4b2826aec0205275253",15,"pos",69,30,"limbs",11,"xons have two limbs and norps have five"
"755",2,"5f3fa4b2826aec0205275253",15,"pos",64,33,"discrimination",13,"huls cannot distinguish between similar objects"
"756",2,"5f3fa4b2826aec0205275253",15,"pos",69,46,"trace",13,"toffs remembered better"
"757",2,"5f3fa4b2826aec0205275253",15,"pos",70,21,"blood",11,"their blood color is different"
"758",2,"5f3fa4b2826aec0205275253",15,"pos",78,43,"DNA",11,"Zag DNA is made up of similar blocks to human DNA"
"759",2,"5f3fa4b2826aec0205275253",15,"",72,41,"eyes",11,"their eyes are positioned differently"
"760",2,"5f3fa4b2826aec0205275253",15,"neg",81,63,"deception",9,"Pods try to hide bad things"
"761",2,"6000931660f664133a3fb0e4",14,"neg",96,84,"trace",14,"Toffs can wait between the light but dobs can not"
"762",2,"6000931660f664133a3fb0e4",14,"pos",100,66,"discrimination",12,"geks can tell difference between similar objects, xons can not"
"763",2,"6000931660f664133a3fb0e4",14,"pos",100,20,"mirror",10,"Fiks do not respond to mirror image, vems do"
"764",2,"6000931660f664133a3fb0e4",14,"neg",86,73,"eyes",12,"Huls have eyes like human, shuks do not"
"765",2,"6000931660f664133a3fb0e4",14,"neg",96,5,"deception",10,"Leems do not hide, norps do"
