"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description"
"532",1,"5f887f9b603e63016f9a053c",43,"pos",100,100,"mirror",14,"Pods dont like to be dirty and understand that its themself in the mirror"
"533",1,"5f887f9b603e63016f9a053c",43,"pos",100,100,"eyes",10,"Different eye placement,"
"534",1,"5f887f9b603e63016f9a053c",43,"pos",100,100,"trace",16,"Rubs are more patient and have more time awareness"
"535",1,"5f887f9b603e63016f9a053c",43,"neg",100,100,"blood",10,"Different coloured blood."
"536",1,"5f887f9b603e63016f9a053c",43,"pos",100,100,"deception",8,"Leems hide when caught stealing food"
"537",1,"5ebc1ae1ea22c801479541ab",42,"pos",89,23,"trace",15,"Immediate gratification"
"538",1,"5ebc1ae1ea22c801479541ab",42,"pos",92,2,"deception",7,"Consciousness of right and wrong"
"539",1,"5ebc1ae1ea22c801479541ab",42,"neg",50,50,"DNA",11,"Shuks have some human resemblance"
"540",1,"5ebc1ae1ea22c801479541ab",42,"pos",51,50,"limbs",9,"Geks have three limbs less"
"541",1,"5ebc1ae1ea22c801479541ab",42,"neg",50,50,"eyes",11,"Different placement of eyes"
"542",1,"5ebc1ae1ea22c801479541ab",42,"pos",81,23,"mirror",13,"Elms are conscious of reflection"
"543",1,"5ebc1ae1ea22c801479541ab",42,"neg",50,50,"blood",11,"Blood colour"
"544",1,"5ebc1ae1ea22c801479541ab",42,"pos",80,27,"discrimination",15,"Xons can differentiate similar objects"
"545",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"limbs",10,"Amount of arms"
"546",1,"5f345070d3b37019b2ebd9e4",41,"pos",100,100,"blood",10,"Blood colour"
"547",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"eyes",12,"Eye placement"
"548",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"deception",8,"Hiding after stealing"
"549",1,"5f345070d3b37019b2ebd9e4",41,"pos",100,100,"mirror",12,"Their cleanliness"
"550",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"discrimination",16,"Ability to discern"
"551",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"trace",16,"See patterns"
"552",1,"5f345070d3b37019b2ebd9e4",41,"neg",100,100,"DNA",12,"Their DNA"
"553",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"eyes",13,"Eye position"
"554",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"mirror",13,"Mirror acknowledgement"
"555",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"DNA",13,"human DNA resemblance"
"556",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"trace",17,"light treat association"
"557",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"deception",9,"caught stealing"
"558",1,"5fe672b9c3fd05cad8c51937",40,"pos",100,100,"limbs",9,"arm limb number"
"559",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"blood",11,"blood color"
"560",1,"5fe672b9c3fd05cad8c51937",40,"neg",100,100,"discrimination",17,"similar object differentiation"
"561",1,"5d65561fc5dd2f00012ba65d",39,"pos",100,62,"discrimination",16,"eye sight"
"562",1,"5d65561fc5dd2f00012ba65d",39,"neg",83,56,"deception",10,"they are scared"
"563",1,"5d65561fc5dd2f00012ba65d",39,"neg",74,75,"limbs",10,"there body"
"564",1,"5d65561fc5dd2f00012ba65d",39,"pos",79,54,"eyes",12,"there eyes"
"565",1,"5d65561fc5dd2f00012ba65d",39,"pos",100,32,"trace",16,"there reaction"
"566",1,"5d65561fc5dd2f00012ba65d",39,"pos",61,55,"DNA",12,"there dna"
"567",1,"5d65561fc5dd2f00012ba65d",39,"pos",100,62,"mirror",12,"there thinking"
"568",1,"5d65561fc5dd2f00012ba65d",39,"pos",78,75,"blood",10,"there blood"
"569",1,"5d517244dec7eb0001a034c8",38,"neg",67,57,"trace",17,"Rubs appear to have a better memory as they were able to remember the light one second later."
"570",1,"5d517244dec7eb0001a034c8",38,"pos",68,59,"limbs",9,"Elms have three more limbs than Dobs."
"571",1,"5d517244dec7eb0001a034c8",38,"neg",80,89,"blood",11,"They have different coloured blood."
"572",1,"5d517244dec7eb0001a034c8",38,"neg",64,62,"discrimination",17,"Geks are unable to differentiate between similar objecys, but Norps can."
"573",1,"5d517244dec7eb0001a034c8",38,"pos",79,66,"mirror",11,"Yubs seem less intelligent than Huls as they don't realise that the dirt is on their own face."
"574",1,"5d517244dec7eb0001a034c8",38,"pos",74,72,"DNA",11,"They have different DNA."
"575",1,"5d517244dec7eb0001a034c8",38,"neg",67,63,"eyes",13,"The position of their eyes."
"576",1,"5d517244dec7eb0001a034c8",38,"neg",68,60,"deception",11,"They have different responses when caught stealing food."
"577",1,"5edf66ed1a0915219e55d5ca",37,"pos",79,65,"blood",10,"Colour of blood."
"578",1,"5edf66ed1a0915219e55d5ca",37,"pos",89,34,"trace",16,"Zags are smarter."
"579",1,"5edf66ed1a0915219e55d5ca",37,"pos",85,84,"DNA",10,"Huls have more in common with humans."
"580",1,"5edf66ed1a0915219e55d5ca",37,"pos",78,77,"eyes",12,"The placement of their eyes."
"581",1,"5edf66ed1a0915219e55d5ca",37,"neg",68,67,"limbs",10,"Chups have more limbs"
"582",1,"5edf66ed1a0915219e55d5ca",37,"pos",63,31,"discrimination",16,"Geks are more aware."
"583",1,"5edf66ed1a0915219e55d5ca",37,"pos",66,50,"mirror",10,"Pods are more self-aware."
"584",1,"5edf66ed1a0915219e55d5ca",37,"pos",58,36,"deception",10,"Fiks are more aware of their actions."
"585",1,"5f50e3d60305bb088998b766",36,"neg",49,50,"blood",11,"blood colour"
"586",1,"5f50e3d60305bb088998b766",36,"neg",52,33,"mirror",11,"geks ignore mirrors"
"587",1,"5f50e3d60305bb088998b766",36,"neg",50,51,"DNA",11,"dna building blocks"
"588",1,"5f50e3d60305bb088998b766",36,"neg",51,50,"limbs",11,"less armlimbs"
"589",1,"5f50e3d60305bb088998b766",36,"neg",66,51,"discrimination",17,"object perception"
"590",1,"5f50e3d60305bb088998b766",36,"pos",50,49,"deception",9,"the try to hide crime"
"591",1,"5f50e3d60305bb088998b766",36,"neg",51,50,"eyes",13,"eye position"
"592",1,"5f50e3d60305bb088998b766",36,"neg",51,51,"trace",17,"action association"
"593",1,"5a0e9f5c9b760100013a7944",35,"pos",72,74,"limbs",10,"the number of arm-like limbs"
"594",1,"5a0e9f5c9b760100013a7944",35,"neg",100,100,"deception",10,"Toffs hide themselives. Elms do not."
"595",1,"5a0e9f5c9b760100013a7944",35,"pos",100,100,"blood",10,"Their blood colour"
"596",1,"5a0e9f5c9b760100013a7944",35,"neg",98,100,"discrimination",18,"Pods can differentiate, Norps cannot."
"597",1,"5a0e9f5c9b760100013a7944",35,"pos",100,99,"eyes",12,"Their eye alignment."
"598",1,"5a0e9f5c9b760100013a7944",35,"pos",100,100,"mirror",10,"geks can use tools"
"599",1,"5a0e9f5c9b760100013a7944",35,"pos",99,98,"DNA",10,"Dobs have human-like DNA"
"600",1,"5a0e9f5c9b760100013a7944",35,"pos",100,100,"trace",16,"Huls can retain information"
"601",1,"5fda3a3dad869e3f4b78994d",34,"neg",51,51,"DNA",11,"DNA difference"
"602",1,"5fda3a3dad869e3f4b78994d",34,"pos",51,50,"trace",15,"Different timmings"
"603",1,"5fda3a3dad869e3f4b78994d",34,"neg",50,52,"deception",11,"Hide when caught"
"604",1,"5fda3a3dad869e3f4b78994d",34,"neg",51,51,"discrimination",19,"Differences between objects"
"605",1,"5fda3a3dad869e3f4b78994d",34,"neg",50,51,"eyes",13,"Eyes on sides"
"606",1,"5fda3a3dad869e3f4b78994d",34,"neg",51,50,"blood",11,"Red blood"
"607",1,"5fda3a3dad869e3f4b78994d",34,"neg",51,50,"mirror",11,"Dont ignore mirror"
"608",1,"5fda3a3dad869e3f4b78994d",34,"pos",53,50,"limbs",9,"two arm-like limbs"
"609",1,"5805289f5babd200014111f6",33,"pos",91,63,"mirror",10,"Cleanliness is important"
"610",1,"5805289f5babd200014111f6",33,"neg",85,75,"discrimination",20,"More attentive"
"611",1,"5805289f5babd200014111f6",33,"pos",85,70,"trace",14,"Better memory"
"612",1,"5805289f5babd200014111f6",33,"pos",79,70,"eyes",12,"Better peripheral vision"
"613",1,"5805289f5babd200014111f6",33,"pos",75,75,"blood",10,"Different blood colour"
"614",1,"5805289f5babd200014111f6",33,"pos",74,74,"DNA",10,"Building blocks"
"615",1,"5805289f5babd200014111f6",33,"neg",75,76,"limbs",10,"Number of limbs"
"616",1,"5805289f5babd200014111f6",33,"neg",75,75,"deception",12,"Not hiding"
"617",1,"5f2aa1f221e0b130418a9093",32,"neg",53,53,"blood",11,"different colour blood"
"618",1,"5f2aa1f221e0b130418a9093",32,"neg",53,53,"DNA",11,"different DNA"
"619",1,"5f2aa1f221e0b130418a9093",32,"neg",100,100,"trace",15,"Timing of the treat"
"620",1,"5f2aa1f221e0b130418a9093",32,"neg",16,16,"limbs",11,"Different amount of limbs"
"621",1,"5f2aa1f221e0b130418a9093",32,"pos",100,100,"discrimination",19,"difference between objects"
"622",1,"5f2aa1f221e0b130418a9093",32,"neg",100,100,"mirror",11,"Leems don't mind a bit of dirt"
"623",1,"5f2aa1f221e0b130418a9093",32,"pos",6,6,"eyes",11,"position of eyes"
"624",1,"5f2aa1f221e0b130418a9093",32,"neg",95,96,"deception",13,"xons don't hide when caught"
"625",1,"5a82e444aa46dd00016b8fc0",31,"pos",49,50,"blood",10,"Colour of blood"
"626",1,"5a82e444aa46dd00016b8fc0",31,"neg",51,51,"mirror",12,"Their vanity"
"627",1,"5a82e444aa46dd00016b8fc0",31,"pos",50,49,"limbs",10,"Number of limbs"
"628",1,"5a82e444aa46dd00016b8fc0",31,"pos",51,51,"eyes",10,"Where eyes situated"
"629",1,"5a82e444aa46dd00016b8fc0",31,"pos",51,51,"discrimination",18,"Mental ability"
"630",1,"5a82e444aa46dd00016b8fc0",31,"pos",50,51,"trace",14,"Better intelligence"
"631",1,"5a82e444aa46dd00016b8fc0",31,"pos",51,50,"DNA",10,"Difference in DNA genes"
"632",1,"5a82e444aa46dd00016b8fc0",31,"pos",51,52,"deception",12,"Level of bravado"
"633",1,"5d45ed2a23a1260018201b2c",30,"neg",100,100,"DNA",11,"human DNA"
"634",1,"5d45ed2a23a1260018201b2c",30,"pos",100,100,"trace",13,"patience"
"635",1,"5d45ed2a23a1260018201b2c",30,"neg",100,100,"eyes",11,"beauty standards"
"636",1,"5d45ed2a23a1260018201b2c",30,"neg",100,100,"blood",11,"different blood colour"
"637",1,"5d45ed2a23a1260018201b2c",30,"neg",100,100,"mirror",13,"cleanliness response"
"638",1,"5d45ed2a23a1260018201b2c",30,"pos",100,100,"limbs",9,"multiple limbs"
"639",1,"5d45ed2a23a1260018201b2c",30,"pos",100,100,"deception",11,"no thought of consequence"
"640",1,"5d45ed2a23a1260018201b2c",30,"pos",100,100,"discrimination",17,"advanced learning"
"641",1,"5fd8a0646c16732304844f31",29,"neg",83,50,"limbs",10,"two arm limbs"
"642",1,"5fd8a0646c16732304844f31",29,"pos",100,35,"deception",10,"More ashamed"
"643",1,"5fd8a0646c16732304844f31",29,"pos",86,50,"trace",12,"more conscious"
"644",1,"5fd8a0646c16732304844f31",29,"pos",48,50,"DNA",10,"different building blocks"
"645",1,"5fd8a0646c16732304844f31",29,"pos",100,59,"mirror",12,"more clean"
"646",1,"5fd8a0646c16732304844f31",29,"pos",100,50,"eyes",10,"balanced vision"
"647",1,"5fd8a0646c16732304844f31",29,"pos",50,50,"blood",10,"different blood colour"
"648",1,"5fd8a0646c16732304844f31",29,"pos",100,50,"discrimination",16,"more literate"
"649",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"trace",13,"Pods knew the light meant a treat, rubs only maade the association when the treat was given instantly."
"650",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"eyes",11,"Huls have a right and left eye, leems have 2 left eyes, one above another."
"651",1,"5979d62b1fc28a000191759a",28,"pos",100,100,"deception",9,"Dobs don't hide when caught"
"652",1,"5979d62b1fc28a000191759a",28,"neg",99,100,"blood",11,"Different coloured blood"
"653",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"discrimination",17,"Shuks don't see shades"
"654",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"DNA",11,"Elms DNA has human associations."
"655",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"mirror",13,"Zags ignore mirrors"
"656",1,"5979d62b1fc28a000191759a",28,"neg",100,100,"limbs",11,"Vems have 5 arms"
"657",1,"5b65b2773662a8000158c788",27,"pos",63,37,"trace",12,"Time before treat"
"658",1,"5b65b2773662a8000158c788",27,"pos",68,54,"mirror",12,"Need for cleanliness"
"659",1,"5b65b2773662a8000158c788",27,"pos",76,76,"eyes",10,"Eye position"
"660",1,"5b65b2773662a8000158c788",27,"pos",100,100,"blood",10,"Blood colour"
"661",1,"5b65b2773662a8000158c788",27,"pos",75,76,"DNA",10,"Gene composition"
"662",1,"5b65b2773662a8000158c788",27,"pos",88,65,"discrimination",16,"Recognition of differences"
"663",1,"5b65b2773662a8000158c788",27,"pos",100,100,"limbs",10,"Number of limbs"
"664",1,"5b65b2773662a8000158c788",27,"neg",73,89,"deception",10,"Honesty when caught"
"665",1,"5f4e22f75080c69f541d9500",26,"neg",89,88,"trace",13,"Huls more intelligent"
"666",1,"5f4e22f75080c69f541d9500",26,"neg",4,4,"DNA",11,"Human Genetic Similarity"
"667",1,"5f4e22f75080c69f541d9500",26,"pos",93,87,"mirror",11,"Passes Mirror Test"
"668",1,"5f4e22f75080c69f541d9500",26,"neg",49,50,"limbs",11,"Two Arms"
"669",1,"5f4e22f75080c69f541d9500",26,"pos",50,50,"eyes",9,"Eye Orientation"
"670",1,"5f4e22f75080c69f541d9500",26,"neg",50,50,"discrimination",17,"Better Discrimination Faculties"
"671",1,"5f4e22f75080c69f541d9500",26,"pos",49,50,"blood",9,"Red Blood"
"672",1,"5f4e22f75080c69f541d9500",26,"neg",95,44,"deception",11,"Awareness of Transgression"
"673",1,"5e243c063d2e1b6bcce4c82f",25,"pos",72,50,"deception",10,"hiding when caught"
"674",1,"5e243c063d2e1b6bcce4c82f",25,"pos",74,50,"mirror",10,"recognising their reflection"
"675",1,"5e243c063d2e1b6bcce4c82f",25,"neg",48,52,"blood",10,"colour of blood"
"676",1,"5e243c063d2e1b6bcce4c82f",25,"neg",48,52,"eyes",10,"eye position"
"677",1,"5e243c063d2e1b6bcce4c82f",25,"pos",51,50,"limbs",10,"number of limbs"
"678",1,"5e243c063d2e1b6bcce4c82f",25,"pos",79,50,"trace",12,"ability to associate"
"679",1,"5e243c063d2e1b6bcce4c82f",25,"pos",84,63,"discrimination",16,"higher intelligence"
"680",1,"5e243c063d2e1b6bcce4c82f",25,"neg",48,50,"DNA",12,"chemical basis of DNA"
"681",1,"5d2b020653a8240001152207",24,"neg",76,78,"eyes",11,"eyes : Huls = horizontal"
"682",1,"5d2b020653a8240001152207",24,"neg",50,50,"DNA",13,"chemical resemblance"
"683",1,"5d2b020653a8240001152207",24,"neg",69,73,"mirror",11,"they react to dirt"
"684",1,"5d2b020653a8240001152207",24,"pos",89,39,"discrimination",15,"differences can be highlighted"
"685",1,"5d2b020653a8240001152207",24,"neg",57,63,"limbs",11,"two limbs"
"686",1,"5d2b020653a8240001152207",24,"neg",60,78,"deception",11,"hide at theft"
"687",1,"5d2b020653a8240001152207",24,"neg",80,82,"blood",11,"blood is red"
"688",1,"5d2b020653a8240001152207",24,"neg",56,51,"trace",13,"second delay after light"
"689",1,"5788d88416a091000112be18",23,"pos",100,100,"limbs",10,"Number of limbs."
"690",1,"5788d88416a091000112be18",23,"pos",100,100,"trace",12,"Time treat given."
"691",1,"5788d88416a091000112be18",23,"pos",100,100,"discrimination",14,"Perception and intelligence."
"692",1,"5788d88416a091000112be18",23,"pos",100,100,"deception",10,"Possibly intelligence."
"693",1,"5788d88416a091000112be18",23,"pos",100,100,"mirror",10,"Geks more intelligent."
"694",1,"5788d88416a091000112be18",23,"pos",100,100,"eyes",10,"Position of eyes."
"695",1,"5788d88416a091000112be18",23,"pos",100,100,"DNA",12,"Gene makeup."
"696",1,"5788d88416a091000112be18",23,"pos",99,100,"blood",10,"Colour of blood."
"697",1,"57e97f1dbcd7150001df75ff",22,"neg",72,72,"deception",11,"Pods hide themselves when caught stealing, Vems do not"
"698",1,"57e97f1dbcd7150001df75ff",22,"neg",73,64,"trace",13,"Yubs were able to make the association quicker than Elms"
"699",1,"57e97f1dbcd7150001df75ff",22,"neg",74,74,"DNA",13,"Rubs are close genetically to Humans than Shuks"
"700",1,"57e97f1dbcd7150001df75ff",22,"neg",71,72,"eyes",11,"Toff's eyes are side by side, Zags eyes are on top of the other"
"701",1,"57e97f1dbcd7150001df75ff",22,"neg",79,66,"mirror",11,"Dobs are more aware of themselves than Fiks"
"702",1,"57e97f1dbcd7150001df75ff",22,"pos",62,64,"limbs",9,"Chups have less limbs than Huls"
"703",1,"57e97f1dbcd7150001df75ff",22,"neg",51,51,"blood",11,"Xon's blood is red"
"704",1,"57e97f1dbcd7150001df75ff",22,"neg",78,64,"discrimination",15,"Geks are able to see the difference between similar objects"
"705",1,"5ddb0d4123f9f1a662fb0148",21,"pos",51,51,"trace",12,"Leems don’t remember as long as dobs"
"706",1,"5ddb0d4123f9f1a662fb0148",21,"pos",60,38,"deception",10,"Huls don’t hide when they steal food"
"707",1,"5ddb0d4123f9f1a662fb0148",21,"pos",64,41,"discrimination",14,"Pods can’t differentiate between similar objects"
"708",1,"5ddb0d4123f9f1a662fb0148",21,"neg",36,35,"limbs",10,"Norps have more limbs"
"709",1,"5ddb0d4123f9f1a662fb0148",21,"pos",38,35,"eyes",10,"Their eye placement is different"
"710",1,"5ddb0d4123f9f1a662fb0148",21,"pos",34,31,"blood",10,"Their blood colour"
"711",1,"5ddb0d4123f9f1a662fb0148",21,"pos",87,24,"mirror",10,"Fiks know it’s themselves in a mirror"
"712",1,"5ddb0d4123f9f1a662fb0148",21,"pos",49,27,"DNA",12,"How their dna is"
"713",1,"596cc38ebb20c300012de45b",20,"pos",100,100,"discrimination",13,"similar object understanding"
"714",1,"596cc38ebb20c300012de45b",20,"neg",100,100,"deception",11,"hiding"
"715",1,"596cc38ebb20c300012de45b",20,"neg",100,100,"mirror",11,"ignorance"
"716",1,"596cc38ebb20c300012de45b",20,"neg",100,100,"trace",13,"delayed gratification"
"717",1,"596cc38ebb20c300012de45b",20,"pos",100,100,"DNA",11,"human link"
"718",1,"596cc38ebb20c300012de45b",20,"pos",100,100,"eyes",9,"eye situation"
"719",1,"596cc38ebb20c300012de45b",20,"neg",100,100,"blood",11,"colour of blood"
"720",1,"596cc38ebb20c300012de45b",20,"pos",100,100,"limbs",9,"amount of arms"
"721",1,"5a6725d4c0d836000107f6e7",19,"pos",79,41,"discrimination",12,"Knowledge, vision"
"722",1,"5a6725d4c0d836000107f6e7",19,"neg",40,28,"limbs",10,"Useful, Non Human like"
"723",1,"5a6725d4c0d836000107f6e7",19,"neg",89,57,"mirror",12,"Concious,Carefree"
"724",1,"5a6725d4c0d836000107f6e7",19,"pos",87,35,"DNA",10,"Human, Alien"
"725",1,"5a6725d4c0d836000107f6e7",19,"pos",96,62,"trace",12,"Intelligent,Fearless"
"726",1,"5a6725d4c0d836000107f6e7",19,"neg",46,46,"blood",12,"DNA, Bood group"
"727",1,"5a6725d4c0d836000107f6e7",19,"pos",96,32,"deception",10,"Brave, Afraid"
"728",1,"5a6725d4c0d836000107f6e7",19,"neg",41,49,"eyes",10,"Face, Looks"
"729",1,"5f3d49c430715f09ebb6389e",18,"pos",53,47,"trace",11,"response time"
"730",1,"5f3d49c430715f09ebb6389e",18,"neg",71,72,"limbs",11,"number of arms"
"731",1,"5f3d49c430715f09ebb6389e",18,"pos",77,78,"eyes",9,"location of eyes"
"732",1,"5f3d49c430715f09ebb6389e",18,"pos",82,77,"DNA",9,"similarity to human DNA"
"733",1,"5f3d49c430715f09ebb6389e",18,"pos",84,76,"mirror",11,"response to mirror"
"734",1,"5f3d49c430715f09ebb6389e",18,"pos",75,75,"blood",11,"color of blood"
"735",1,"5f3d49c430715f09ebb6389e",18,"pos",82,83,"discrimination",11,"discrimination of object ability"
"736",1,"5f3d49c430715f09ebb6389e",18,"pos",83,78,"deception",9,"hiding if caught stealing"
"737",1,"5e0a1251b1fb052bddb6d755",17,"neg",49,49,"DNA",10,"structure of DNA"
"738",1,"5e0a1251b1fb052bddb6d755",17,"neg",48,50,"deception",10,"behaviour on caught stealing"
"739",1,"5e0a1251b1fb052bddb6d755",17,"neg",48,47,"eyes",10,"eye placement"
"740",1,"5e0a1251b1fb052bddb6d755",17,"pos",51,50,"discrimination",10,"object recognition"
"741",1,"5e0a1251b1fb052bddb6d755",17,"neg",52,51,"mirror",12,"cleaning habits"
"742",1,"5e0a1251b1fb052bddb6d755",17,"pos",51,49,"blood",10,"blood colour"
"743",1,"5e0a1251b1fb052bddb6d755",17,"pos",50,51,"trace",10,"longer term memory"
"744",1,"5e0a1251b1fb052bddb6d755",17,"pos",50,49,"limbs",10,"number of limbs"
"745",1,"5a7f5210b093f80001a7a682",16,"pos",92,64,"deception",9,"Hiding after stealing"
"746",1,"5a7f5210b093f80001a7a682",16,"neg",59,60,"DNA",11,"DNA resembles humans"
"747",1,"5a7f5210b093f80001a7a682",16,"neg",71,71,"blood",11,"Colour of blood"
"748",1,"5a7f5210b093f80001a7a682",16,"neg",100,100,"discrimination",11,"Recognising slight differences"
"749",1,"5a7f5210b093f80001a7a682",16,"neg",100,98,"trace",11,"Longer memory"
"750",1,"5a7f5210b093f80001a7a682",16,"neg",73,73,"limbs",11,"Number of arms"
"751",1,"5a7f5210b093f80001a7a682",16,"neg",86,86,"eyes",11,"Placement of eyes"
"752",1,"5a7f5210b093f80001a7a682",16,"neg",100,100,"mirror",13,"Understanding mirrors"
"753",1,"5c41e9263be7b70001fcf4ab",15,"pos",100,100,"limbs",10,"Number of arm like limbs"
"754",1,"5c41e9263be7b70001fcf4ab",15,"neg",100,100,"discrimination",12,"Telling the difference in simple things"
"755",1,"5c41e9263be7b70001fcf4ab",15,"neg",99,100,"DNA",12,"DNA makup"
"756",1,"5c41e9263be7b70001fcf4ab",15,"neg",98,99,"deception",10,"Hiding stealing or not"
"757",1,"5c41e9263be7b70001fcf4ab",15,"pos",100,100,"eyes",10,"Eye positions"
"758",1,"5c41e9263be7b70001fcf4ab",15,"neg",96,100,"trace",12,"Time between light and treat"
"759",1,"5c41e9263be7b70001fcf4ab",15,"neg",100,100,"mirror",14,"Cleaning off dirt on their heads"
"760",1,"5c41e9263be7b70001fcf4ab",15,"pos",99,100,"blood",10,"Different blood colour"
"761",1,"5e6a11b646df0b0008647b87",14,"pos",100,100,"trace",11,"Rubs can only associate light with treat when treat was given immediately"
"762",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"limbs",11,"Arm like limbs. Chups have two and yubs have five"
"763",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"deception",11,"Leems hide when caught stealing and norps do not"
"764",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"eyes",11,"Side by side/above each other eyes"
"765",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"discrimination",13,"Pods can tell difference between similar objects and huls can’t"
"766",1,"5e6a11b646df0b0008647b87",14,"neg",100,73,"mirror",15,"Ignoring/paying attention to dirt in mirror"
"767",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"DNA",13,"Vem have DNA similar to humans and dobs do not"
"768",1,"5e6a11b646df0b0008647b87",14,"neg",100,100,"blood",11,"Colour of their blood"
"769",1,"5f33f48e7a8953257c8d5923",13,"pos",18,9,"eyes",10,"eyes differ"
"770",1,"5f33f48e7a8953257c8d5923",13,"pos",50,19,"deception",10,"huls clever"
"771",1,"5f33f48e7a8953257c8d5923",13,"pos",50,21,"trace",10,"dobs are clever"
"772",1,"5f33f48e7a8953257c8d5923",13,"pos",18,28,"blood",10,"blood colour"
"773",1,"5f33f48e7a8953257c8d5923",13,"pos",43,14,"DNA",12,"no dna chups"
"774",1,"5f33f48e7a8953257c8d5923",13,"pos",26,1,"mirror",14,"yubs self conscious"
"775",1,"5f33f48e7a8953257c8d5923",13,"pos",25,5,"limbs",10,"toffs more human"
"776",1,"5f33f48e7a8953257c8d5923",13,"pos",31,6,"discrimination",12,"xons are clever"
"777",1,"5aad8499e1546900019aef29",12,"neg",100,100,"blood",11,"Colour of their blood."
"778",1,"5aad8499e1546900019aef29",12,"pos",100,100,"limbs",9,"Different number of limbs."
"779",1,"5aad8499e1546900019aef29",12,"neg",100,100,"mirror",15,"Willingness to clean."
"780",1,"5aad8499e1546900019aef29",12,"neg",100,100,"DNA",13,"Different chemical structure."
"781",1,"5aad8499e1546900019aef29",12,"pos",100,100,"eyes",9,"Positioning of their eyes."
"782",1,"5aad8499e1546900019aef29",12,"pos",100,100,"deception",9,"Shuks have some morals."
"783",1,"5aad8499e1546900019aef29",12,"neg",100,100,"discrimination",13,"Toffs are more human."
"784",1,"5aad8499e1546900019aef29",12,"neg",100,100,"trace",11,"Better association skills."
"785",1,"5e9ccdb28e7d581f1b4960de",11,"pos",20,21,"blood",10,"blood colour"
"786",1,"5e9ccdb28e7d581f1b4960de",11,"neg",100,100,"trace",12,"memory retention"
"787",1,"5e9ccdb28e7d581f1b4960de",11,"neg",100,100,"limbs",10,"limb number"
"788",1,"5e9ccdb28e7d581f1b4960de",11,"pos",100,100,"mirror",14,"how they perceive"
"789",1,"5e9ccdb28e7d581f1b4960de",11,"neg",100,100,"DNA",14,"human gene DNA"
"790",1,"5e9ccdb28e7d581f1b4960de",11,"neg",100,100,"eyes",10,"eye placement"
"791",1,"5e9ccdb28e7d581f1b4960de",11,"neg",100,100,"discrimination",14,"brain power"
"792",1,"5e9ccdb28e7d581f1b4960de",11,"pos",100,100,"deception",8,"situation reaction"
"793",1,"5efde724d80f81077c0800b9",10,"pos",61,60,"blood",9,"different colour blood"
"794",1,"5efde724d80f81077c0800b9",10,"neg",57,57,"trace",13,"verms need treat first"
"795",1,"5efde724d80f81077c0800b9",10,"pos",63,60,"deception",7,"xons dont hide"
"796",1,"5efde724d80f81077c0800b9",10,"neg",59,58,"eyes",11,"different eye placement"
"797",1,"5efde724d80f81077c0800b9",10,"pos",60,60,"mirror",13,"shuks stay clean"
"798",1,"5efde724d80f81077c0800b9",10,"pos",62,59,"DNA",13,"geks not human dna"
"799",1,"5efde724d80f81077c0800b9",10,"pos",60,59,"discrimination",13,"cant tell difference"
"800",1,"5efde724d80f81077c0800b9",10,"pos",58,60,"limbs",9,"chups more limbs"
"801",1,"5f43ade222da3207266f2669",9,"pos",0,0,"DNA",12,"Human DNA"
"802",1,"5f43ade222da3207266f2669",9,"pos",22,24,"mirror",12,"Ignore dirt"
"803",1,"5f43ade222da3207266f2669",9,"pos",0,0,"eyes",10,"Eyes situated differently"
"804",1,"5f43ade222da3207266f2669",9,"neg",18,20,"limbs",10,"Amount of arms"
"805",1,"5f43ade222da3207266f2669",9,"neg",22,21,"deception",8,"Hide and show"
"806",1,"5f43ade222da3207266f2669",9,"pos",42,43,"discrimination",12,"Eyes and brain"
"807",1,"5f43ade222da3207266f2669",9,"neg",34,30,"blood",10,"Colour of blood"
"808",1,"5f43ade222da3207266f2669",9,"pos",26,29,"trace",12,"Impatient action"
"809",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"blood",11,"The blood colour"
"810",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"limbs",11,"Gems have more arms"
"811",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"mirror",13,"Fiks like to keep clean"
"812",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"trace",13,"Don's react quicker"
